Paper URL,Author Feedback
https://papers.miccai.org/miccai-2024/476-Paper1379.html,"We sincerely thank all reviewers and ACs for dedicating time and effort to review the paper and providing insightful comments and advice. We would like to address questions as follows.

To Reviewer #1
Q1: Include a statistical analysis in the abstract.
A1: Thanks for the advice. We will add quantitative results to the abstract and simplify its content in the revision.
Q2: Clarify the ablation study from experimental design.
A2: Sorry for the lack of clarity. The ablation study evaluates three loss function terms (Section 2.3) to verify their effectiveness. We will revise for clarity.
Q3: The main limitation is needing both contrast and non-contrast images in a clinical scenario.
A3: Sorry for the confusion. Single modality data is actually sufficient for clinical applications. Training with temporal and modality consistency reduces reliance on fine annotations. During testing, the lesion area is predicted by mapping the highest lesion probability patch onto the original CT image.
Q4: Include intro of results, define SOTA, and rename experiments section.
A4: Thanks. We will revise according to your valuable advice.

To Reviewer #3
Q1: Section 2.3 title could be misleading.
A1: Sorry for the confusion. We will change it to âComplete Frameworkâ for better understanding.
Q2: Include annotation types and quantities in the table.
A2: Thanks. Annotation types and quantities are detailed in Sections 3.1 and 3.3:
Unsupervised: GradCAM, EigenCAM.
Fully supervised: Sahoo, ResNet50, MobileNetV3-L, RegNetY-128G, EfficientNetV2-L, ConvNeXt-L, ConvNeXtV2-L.
8.3% supervised: Ours (8.3% of bounding boxes used).
We will clarify these in the revised table.
Q3: Integrate the method with other backbones for fairer comparison.
A3: Thanks for constructive advice. We integrated our method with the ConvNeXtV2-L backbone (see âOursâ in Table 1 and 2), showing a 1.4% increase in classification performance. Integration with other backbones also improved performance by 1-2% and showed promising localization results. Due to space limitations, we present only ConvNeXtV2-L results.
Q4: Specify the backbone used for GradCAM and EigenCAM.
A4: We used the ConvNeXtV2-L backbone for both. We will add detailed descriptions in the final version.
Q5: Address dataset availability.
A5: The dataset is being desensitized and reviewed for public release.

To Reviewer #4
Q1: Few related works exist due to the topicâs nature. Please elaborate.
A1: This underexplored domain has few related works. As stated in Section 1, most CRC CT diagnosis methods lack interpretability or require extensive labeling. Our work addresses these issues with loose location self-supervision and mask correction loopback, aiding clinical CRC diagnosis.
Q2: Dataset availability and applying the method to public CRC datasets.
A2: Thanks for valuable feedback. Our dataset is being desensitized and reviewed for public release. We used Task 10 from the Medical Segmentation Decathlon for localization, obtaining bounding boxes from segmentation masks. Testing pre-trained models (ConvNeXtV2-L backbone), our method achieved a P-IoU of 47.09%, compared to 42.83% with fully supervised, validating our approachâs generalizability.
Q3: Ambiguity in choosing the number of annotated slices.
A3: We apologize for confusion. We used 6304 non-contrast CT slices (8.3% of the total) with lesion location bounding box labeling. We also tested with 1%, 5%, and 10% of the annotated data, achieving Accuracy and P-IoU of 87.23%/27.02%, 90.04%/50.86% and 91.25%/63.64%, respectively. Validating 8.3% proved effective. More details will be added in the revision.
Q4: More discussion on limitations and feasibility in diverse clinical environments.
A4: Thanks. The main limitation is that for diseases with significant location variations, such as large cardiovascular curvature, the CT imaging position may deviate, introducing erroneous constraints. Future improvements will consider additional criteria to avoid these inaccuracies."
https://papers.miccai.org/miccai-2024/477-Paper2877.html,N/A
https://papers.miccai.org/miccai-2024/478-Paper0900.html,"We thank all reviewers for their comments, especially in noting our paper is well-written (R1, R3, R4); proposes a novel (R1) and technically sound (R4) method; demonstrates effectiveness with sufficient ablation and comparison experimental evaluation (R1, R3, R4); achieves promising results with low catastrophic forgetting (R1).

Q1: Task label/ID at test-time (R1).
A: Weâd like to clarify that our method does not require the dataset/task ID of the input image in testing. Similar to SUN[11], we also have an output merging module, which uses an entropy-based ensemble to combine the prediction from all tasks (Model Inference in Methods).

Q2: Single dataset upper bound (R1).
A: Yes, they use pre-trained weights on the TotalSegmentator dataset.

Q3: (R4, R3) New insights & differences between our implementation of LoRA and other non-CLâs implementation of LoRA, such as SAMed and SurgicalDINO.
A: SAMed and SurgicalDINO adopted vanilla LoRA to the linear attention layer. In contrast, we implement LoRA to both FFN and 3D Conv layers in the PVT network to solve the more challenging CL task (obtaining the ability to segment new organs while preserving all previously learned organs), we conduct a holistic exploration of the architectural modification. We are the first to use LoRA in continual segmentation and design an effective architecture-based CL framework, which can minimize forgetting, maintain low params increasing rate, and achieve high performance on all sequentially learned tasks.

The rationale/insights of implementing LoRA to the feed-forward network (FFN) is to provide extra feature aggregation capability for segmenting new unseen organs. Further extending LoRA to 3D Conv (Methods 2.3) could help handle the spacing variation in sequential medical datasets, (LoRA matrices in 3D Conv would have different shapes from the original LoRA). The ablation studies of these two new LoRA components are shown in Table 2.

Q4: Difference between CL task and EFT task (R3). 
A:  EFTâs goal is to adapt a pretrained model to a new task yet forget the previously learned knowledge. In contrast, CL sequentially expands the model to an arbitrary number of new tasks while âno forgettingâ for all old tasks â more challenging than EFT.  R3 is concerned that our method is not CL-based as âno learnable parameters are shared across tasks and the model does not leverage stream data for CLâ. However, this is not true. According to [S1], CL is defined as âincrementally learning new information from a non-stationary stream of dataâ and is not related to shared parameters ([S1] van de Ven, G.M., et al. Three Types of Incremental Learning. Nat Mach Intell 2022). Ours is an architecture-based CL method, where it shares the base PVT and adds new LoRA incrementally for new tasks. Our experiment strictly follows the stream data like other CL works (SUN[11] ICCV23).

Q5: Ablation results where no LoRA is used (R4).
A: Without LoRA, it degrades to a vanilla fine-tuning model when learning a new task â causing severe catastrophic forgetting on old tasks. This âfine-tuningâ model performs even worse than the regularization-based CL methods, such as MiB[2] and PLOP[6]. If LoRA is applied only to the attention layers (as SAMed and SurgicalDINO), results are shown in the ablation Table 2 (referred to as âbaseâ), indicating a 5%+ Dice drop as compared to our proposed framework.

Q6: In-house dataset (R3).
A: We use the private chest organ dataset (CHO) because the public chest organ dataset is rare with very few labels, e.g., 4 organs and 60 CTs in SegTHOR. In contrast, our private CHO has 16 organs and 153 CTs. Note that similar private data are observed in other CL work, e.g. SUN [11] (ICCV23) also uses 3 in-house datasets. Yet, we appreciate this comment and will add more public datasets in the future."
https://papers.miccai.org/miccai-2024/479-Paper1160.html,"We thank all the reviewers for their time and comments on our manuscript.

Q1: The absence of supplementary material:
A1: We have revised the supplementary material to ensure compliance and will include it in the updated submission.

Q1: Specific details of off-line classifier.
A1: The classifier uses an image feature extractor (e.g., CLIP) to extract features from k randomly selected images per category as exemplars. During inference, the category is determined by the highest cosine similarity between the test image and the exemplar s of each category. Its high accuracy supports continuous learning expansion.

Q1:More substantial experiments on class-level task. 
A1: Due to time constraints and unavailability of the StructSeg test set, we conducted preliminary evaluations on three datasets: TotalSegmentator->Flare22->BTCV, achiving Dice scores of 87.65, 83.22, and 81.3.

Q2:Why not compare the method of [11] in table2? 
A2: [11] lacks available code, preventing a short-term comparison. We plan to reproduce [11] and include comparisons in the revision.

Q3:Consider LoRA using only W0.
A3:Our design aims to transfer useful knowledge across datasets. As shown in Table 1, the results show that sharing LoRA weights does not degrade performance on distinct datasets and can improve it for similar ones. Incorporating LoRA weights from ACDC and ISIC increased accuracy by 2% on the COVID-19 CT dataset (compared with using only w0), demonstrating the benefits of using LoRA parameters.

Q1:Investigate more MoE methods on CL tasks and more details about the dataset.
A1:We will add the following to the article. âIn [1], the author proposes Lifelong-MoE, an extensible MoE that dynamically adds model capacity via adding experts with regularized pretraining. â [1] âLifelong language pretraining with distribution-specialized experts.â
The COVID-19 CT dataset consists of 100 images, with 50% for train and 50% for test. The partitioning of the BTCV and LiTS datasets followed the guidelines specified by the original dataset authors.

Q2:Architecture-based methods to be compared.
A2:Current architecture-based methods in CL are mainly focused on classification tasks. It would be inappropriate to migrate it to a segmentation task.

Q3:A lack of explanation for i in Eq.(1).
A3:The letter i refers to pixels.

Q4:Experiments using only MoE w/o using low rank.
A4:The results (with MoE w/o LoRA) on ACDC->ISIC->COVID-19 CT show improvements of 0.13%, 0.16%, and 0.55% over the single-task models listed in Table 1. These findings demonstrate MoEâs effectiveness and beneficial interactions across the datasets.

Q1:The reason for using transformers rather than CNN.
A1:The leading medical image segmentation networks mainly utilize transformers, guiding our choice based on established practices. We have developed a method to transfer weights, pre-trained on ImageNet, to 3D medical images.

Q2:Provide compared results in Table 1 and re-implement the ways using the same backbone in Table2.
A2:We provide methods using the same SETR in Table1, such as on LwF, ILT and PLOP, our method outperforms the best of them about 5% average Dice. As presented in Table 2, all methods employ the same Swin-UNETR.

Q3:The lack of results of the rank value and the lack of changing the sequence of CL.
A3:We observe that rank 4 yielded Dice scores of 90.05, 89.00, and 72.68 across the ACDC->ISIC->COVID-19 datasets. Rank 16 improved results to 92.06, 90.68, and 74.02. Changing the sequence of datasets to ISIC->ACDC->COVID-19 and COVID-19->ACDC->ISIC, the dice changes slightly (only about 0.1%), demonstrating robustness.

Q4:Conduct an ablation study of the gating strategy.
A4:In the class-level task, we replaced the text guided way with a fully connected layer for gating. Compared with the original LoRA MoE, the slightly worse (2% average Dice) ablation experiment results reflect the effectiveness of the text guided gating way under the CLIP model."
https://papers.miccai.org/miccai-2024/480-Paper2700.html,"Summary: R1(A),R3(WR),R4(R),R5(WA). We thank the reviewers for the insightful feedback and are pleased they find our work novel(R1,R3,R5), well-motived and relevant (R5,R4). The main concerns include clarifying method details and discussing related baselines in literature, which we address below:

(R1,R3,R4)ââLinear Probe (LP) details and the impact of hyperparameter-Kâ: To clarify, LP is modeled as a single learnable linear (randomly initialized) with dimensions D x D that projects image features (x^D) to D prior to l2-norm for similarity estimation with frozen text-prompts. For pooling, both Max and AbMIL were employed on image features prior to feeding inputs to LP. Indeed, we verified the impact of K prompt-pairs (i.e., K=2,4,8,16) and observed both Ours and CoOp are less sensitive with marginal performance gains (+1%) in the 16-shot setting.

(R4)ââClarify core contributions and motivationâ: Our study aims to address efficient transferability of vision-language (VL) models in the low-data setting as opposed to full fine-tuning that requires large-scale data, especially in noisy labeled scenario for whole slide images (Sec.1 Paragraphs.1 & 3). Herein, we highlight the importance of synergistic adaptation of both language and visual features, without degrading the inherent zero-shot ability of VL models (Sec.1 P4).

(R4)ââReconsider Eq.(5) & paper organizationâ: To clarify, Eq.(5) is a standard operation in VL literature for computing image-text similarity (logits) with softmax; used here for instance re-weighting. In addition, Alg.(1) provides a high-level summary of our training procedure for clarity, and the use of two (+Ours in Tab.3) was intended to show the impact of context-pooling. All typos will be checked and corrected accordingly.

(R3,R5)ââDifferences with prior works and missing comparison.ââ: We agree our context pooling and that of Qu et al[19, TOP] could be viewed as similar but differ in three core aspects: (i) no use of ChatGPT to extend class description knowledge, (ii) TOP employs separate prompt learners for slide- and instance-levels (with diff templates), whereas we only used a single learner, and (iii) using a contrastive loss without additional objectives as in TOP[attention loss]. Our approach is more distinct and efficient as prompt optimization does not require multi-loss balancing between separate models. Moreover, comparison with TOP was difficult as their code was unavailable at submission time, and PromptMIL mainly addresses visual prompting i.e., prefix prompting, different from our study and recent literature that shifted to textual adaptation and post-visual prompting.

(R3,R5)ââComparison fairness and the credibility of AbMILâ: In all experiments, text context vectors (K=4), few-shot data-splits/hyper-params were fixed for all methods with default settings of prior works for fair comparison [Sec.3]. In regards to AbMIL, our evaluation show it as a strong upper-bound when trained with (%100 data)[Tab. 1,2], but was limited in the few-shot regime. To clarify, results in Fig.2 are based on 16-shot models indicating severe overfitting for AbMIL (w/ high FPR). Moreover, while including more complex MIL approaches (DTFD-MIL, DSMIL) would be beneficial; we believe gains from leveraging different approaches can be exponential, and equally require method re-design.

(R5)âReadability of Tab. 1 and interpretation of learned prompts (tSNE)â: We will update Tab.1 with only AUC , including incorrect references as suggested. We agree that showing visually learned words would be beneficial, however note that as reported by CoOp and recent works, learned virtual context do not necessarily map to legible words and is left to future works including more baselines with different pathology VL models."
https://papers.miccai.org/miccai-2024/481-Paper3276.html,"We are grateful to the reviewers for their time and effort. Their constructive comments have been very helpful in revising our manuscript and improving its quality. Addressing the reviewers concerns (below) further emphasized the simplicity yet effectiveness of our proposed model. (Code & Supplementary results requested by the reviewers will be available on Github post-acceptance)
Q1 Comparison with temperature scaling.
R1, R2, R3: We used temperature scaling on the Chaoyang & MHIST datasets with ResNet34/50, and our method showed the best calibration performance. Experimental details will be shared post-acceptance.
Q2 High computational cost.
R2: Training LS+ has the same cost as standard LS. Our method does not require multiple validations. V^{acc} are the predictions from a hard label (HL) model, computed only once before LS+ training, with negligible cost at inference.
Q3 Sensitivity to class imbalance.
R1, R2: In case of data imbalance, while the accuracy of rare classes tends to be low, the predicted probabilities are generally high. LS+ reduces the predicted probabilities by aligning them with validation set accuracies using KL to achieve better calibration. We have included experiments on an imbalanced dataset (ISIC; Classes=7) (Page No. 6) to show that LS+ improves model calibration. The retention curves in Fig. 1 and the results in Table 1-D3, indicate that despite data imbalance, the model exhibits more reliable behavior and is less sensitive to data imbalance.
Q4 Missing implementation details
R1, R2: For LS+, we used alpha=0.5; Cross entropy loss function is used in the first training step; Other implementation details are referenced from [7, 18]; We will provide the complete code including ablation studies requested by the reviewers, after acceptance.
Q5 Comparison with standard metrics for calibration including ECE KDE.
R2: In our experiments, we used standard metrics to assess calibration (ECE, SCE, ACE, Brier, NLL) as cited in 2023, MICCAI [1, 2, 3]. Following the reviewerâs suggestion, in the given time limit we also compared the ECE KDE metric on the MHIST dataset, and our method demonstrated the best calibration."
https://papers.miccai.org/miccai-2024/482-Paper1926.html,"We sincerely appreciate the diligent and professional work of the reviewers, which has given us the opportunity to provide our rebuttal.

With regard to the reproducibility of the paper (R3, R4), We have made the source code accessible and intend to include additional content, which could not be accommodated in the paper due to space constraints, in future research. It is important to note that there was an issue with the anonymous URL provided for the code in the paper, and the âLSSNet-FE31â in the URL needed to be modified to âLSSNet-8C86â.

About the motivation of the study (R3, R4, R6), we want to design a model that can balance the segmentation accuracy and network complexity and prioritize the segmentation accuracy. We would like to supplement local features and polyp boundary features in the network to improve the segmentation accuracy. Therefore, we propose a Local Feature Supplementation Structure consisting of SGR, IAF, and MFE modules and a Shallow Feature Supplementation Structure consisting of the SFS module and the Convolutional branch. In terms of the order and positioning of the modules (R4), the role of the Local Feature Supplementation Structure determines the order and position of its constituent modules SGR, IAF, and MFE. SGR is responsible for receiving the local features supplemented by the previous layers and reducing the inter-layer semantic gap. IAF fuses the features of the current layer with those of the previous layers. MFE performs the extraction of multiscale features from the fused features, so these three modules are progressive. The SFS module requires the prediction map to calculate the fuzzy area, and its position is also fixed. We will further clarify the research motivation in the paper.

The generalization performance of the network (R4, R5) may not be described clearly enough in the paper, and the generalization ability experiments are consistent with PraNet. Three invisible datasets, ETIS, ColonDB, and EndoScene are used to verify the generalization ability of the network. From Table 1 in the paper, LSSNet improves the mDice on these three invisible datasets by 2.65%, 1.08%, and 0.62%, respectively. In future research, cross-validation will be added to further validate the generalization performance of the network. About the comparison experiments (R4, R6), we can only illustrate them under limited conditions as we are not allowed to add new experimental results. Due to the proprietary characteristics of polyps, it is fairer to compare polyp segmentation-specific networks rather than medical segmentation-generic networks (e.g., nnUNet and SwinUNet). Moreover, the compared polyp segmentation networks all outperform their compared SOTA methods, which makes the experimental results more convincing. U-Net is compared because LSSNet is an improvement of U-Net. We cite the experimental results of Polyp-PVT and SSFormerPVT from the paper of the comparison network CASCADE. The mDice in EndoScene, ClinicDB, Kvasir, ColonDB, and ETIS datasets are lower than CASCADE in both Polyp-PVT (88.71%, 93.08%, 91.23%, 80.75%, 78.67%) and SSFormerPVT (89.46%, 92.88%, 91.11%, 79.34%, 78.03%), and of course, lower than our LSSNet, so we do not compare these two networks. In terms of network efficiency (R5), while the Params and FLOPs of LSSNet have increased by 1.687M and 2.286G respectively compared to CASCADE, the FLOPs remain lower than the average of all the networks under comparison. The performance of LSSNet has been significantly enhanced, despite a slight increase in parameter and computational costs, making it highly valuable for practical applications.

Due to the length limitations of the paper, certain descriptions may not have been sufficiently clear (R3), and there were some detailed errors (R3, R4). We carefully reviewed the paper multiple times, rephrased unclear sections, and rectified detail inaccuracies."
https://papers.miccai.org/miccai-2024/483-Paper0562.html,"Dear Reviewers and Chairs,

Thank you for all your insightful comments.

WSR Texture Issue for Reviewer #1 & Reviewer #4Due to the physical imaging characteristics of CT, the values in a CT image reflect tissue density. Within the same Region of Interest (ROI), density is typically uniform, especially considering our detailed division into 112 distinct areas. Therefore, the WSR module does not reconstruct texture, which does not significantly impact the reconstruction loss; differences in density between different ROIs are substantial, which more critically influences reconstruction loss. The primary goal of the WSR module is not to achieve perfect reconstruction, but rather to use reconstruction to facilitate higher accuracy in identifying ROIs, which represent purely structural information.

WSR applied for LDCT Issue Reviewer #1 & Reviewer #4The parameters of the WSR module reflect the physical density properties of ROIs. Since both NDCT and LDCT operate on the same imaging principle and yield consistent density measurements for the same structures, the WSR module trained on NDCT can be directly applied to LDCT without adaptation issues.

U-Net Alternative for Reviewer #1In domain adaptation tasks, loss functions are crucial for effective adaptation and a good model architecture fully leverages the potential of these loss functions. For instance, GANs employ adversarial loss and FVP utilizes semi-supervised cross-entropy loss. Our innovation lies in proposing a new reconstruction loss tailored for the universal model. We chose a Fourier-based U-Net due to its impressive performance in recent FVP study, ensuring a fair comparison of results. While other neural network architectures are feasible, they do not compromise the novelty of the WSR. During testing, target domain images pass through the frozen segmentor and the frozen WSR, and U-Net parameters are optimized by minimizing the reconstruction loss.

Lack of comparison with SOTA Issue for Reviewer #1In our manuscript, we included comparisons with recent UDA methods such as AIGAN and FVP, both introduced last year. AIGAN has achieved SOTA performance among GAN-based and traditional methods, while FVP has set a new benchmark in source-free UDA tasks. Our experimental results demonstrate that our method outperforms these latest UDA methods, affirming its effectiveness and innovation in the field.

Lack of Ablation Issue for Reviewer #3The ablation experiments you mentioned are included in Table 1. This table shows that the NDCT model performs well on LDCT images without adaptation (first row), due to our enhanced dense label annotation. However, for more challenging tissues like vessels and abdominal organs, our LUCIDA model significantly improves performance from 84.0% and 87.7% to 91.7% and 93.8%, respectively. These enhancements are critical as the higher model accuracy benefits various downstream tasks, including report generation and kinetic analysis of PET/CT, thus facilitating further research in medical imaging.

** Why do LDCT and NDCT adaptation for Reviewer #3**

Formulas 2 and 5 for Reviewer #1 & Reviewer #4We appreciate your comments and will correct this typo in the manuscript.

Sincerely,
The Authors"
https://papers.miccai.org/miccai-2024/484-Paper0979.html,"We sincerely thank to all reviewers for the valuable feedback. We elaborate on their comments below.
1.Typos and errors (R1, R3 & R4) Re: The manuscript has undergone thorough examination and revision to increase the languageâs clarity [ f_pre and f_post in page 4, acronyms in the article (MRI & VQA), L_cont in the Fig.1, improper words, and sentence revise]. Also, we have reformatted the equations.
2.Missing data details (R1, R3 & R4) Re: We have provided patients information [cancer molecular subtypes (HER2+, HR+/HER2-, and triple-negative), age, cTNM stage] in each dataset. MRI scannersâ manufacturers are also involved (Cohort A-Philips 1.5T Achieva and 3.0 T Ingenia, GE 1.5T Optima MR360, Siemens 3.0 T Verio; Cohort B-GE 3.0T SIGNA Pioneer). For enrolled 579 patients, each patient includes MRI before and after treatment, WSI biopsy and pCR label. The number of pCR / non-pCR cases in training and validation are available. The details of pCR labels and interobserver variability are provided in the supplementary files.
3.Data preprocessing (R1) Re: Beyond dimension, we have done N4 bias field correction, resampling, histogram normalization and z-score on MRI data. Further, tissue regions in WSI are automatically segmented by OTSUâs method following Faisal et al.
4.Network and Training Info (R1, R3 & R4) Re: The Network about bilinear pooling or attention scores for WSI features are elaborated. All of the experiments were conducted on the same training/validation split under python language. The numbers in the tables are average results based on five runs and SDs are calculated.
5.Work objective (R1) Re: Patients achieving pCR could benefit from breast-conserving surgery, even omitting surgery instead of breast mastectomy. Accurate assessment of pCR before surgery is essential for tailoring surgery plans and could select patients with good prognosis in advance, which is an urgent need. However, the gold standard of pCR depends on the pathological results of surgical specimens. So the main objective of this work is to predict pCR based on pre-surgery data and assist guiding surgery strategy. Proposed M2Fusion to handle multi-time multimodal data is unique to this work, adding a fresh perspective to the field.
6.Comparisons (R3) Re: HMCAT (Li et al.) in Table 2 is an attention-based fusion methods, which is not superior than M2Fusion. Earlier, we also compare another attention-based model (Zhou et al.), whose results are 0.7037 and 0.6949, lower than M2Fusion. For other works in pCR prediction, MLDRL (Yue et al.) and Concat (Shah et al.) are conducted. The former did not converge (NaN loss) and the latter is shown in Table 2. MoCo and SimCLR are based on self-supervised learning. However, we hope to end-to-end predict pCR. Thanks a lot for R3âs brilliant idea, we will explore it in our future study.
7.Evaluation (R3 & R4) Re: Due to page limitation, we did not show ROC curves in the article. We will supplement them. AUCs are compared by Delongâs test. We also show Grad-CAM heatmap on pre and post MRI to confirm focused regions.
8.Insufficient discussion (R4) Re: Compared to other multimodal fusion methods and single modality methods, M2Fusion yields statistically significant improvement (Delongâs test) for pCR prediction with an AUC of 0.7346 in the internal validation set and 0.7992 in the external test set. Besides, FPVs are 0.2941 and 0.2759 respectively, lower than other methods. We have carefully check incorrect prediction cases. Some non-pCR cases are indeed identified as pCR. Breast cancer experts were consulted. They admitted that these are truly tough to identify. After NAC, tumors show regression and residual tiny tumors are hard to detect on MRI. Also, the surrounding tissue of the tumor may undergo significant changes after NAC, such as fibrosis, or necrosis, which may mask or mimic residual tumor tissue, making detection harder. We also have revised the conclusion and provided insight that what is given in Sec.4.2."
https://papers.miccai.org/miccai-2024/485-Paper1472.html,"Reviewer #3
Q1: Regarding the major differences and novelty of our method compared to the Dynamic Routing paper, could you please provide further clarification?

A: The major differences and novelty of our method compared to the Dynamic Routing paper are as follows:

Q2: From Table 2, it appears that the STU-Net-L baseline outperforms our proposed method on both AMOS-CT and AMOSCT+MRI datasets, and is only slightly inferior to M4oE on FLARE22. Could you explain this contradiction to the original target of a âfoundation modelâ?

A: While STU-Net-L performs better than our proposed method on the given datasets, it is important to consider the context and limitations of the comparison. STU-Net-L is trained on a single dataset in each task, while our method leverages multiple datasets for training in multi-tasks. Models trained on a single dataset tend to capture subtle features specific to that modality, while utilizing multiple datasets emphasizes the relative balance of features across different modalities. Additionally, the significant difference in model size between STU-Net-L and our model can impact performance. Comparing our multi-modal foundation model directly to STU-Net-L might not provide a fair assessment of the effectiveness of our approach. We appreciate your feedback and the opportunity to address these concerns.

Reviewer #4:

Q1. How is the proposed model considered a foundation model if the sample size of the datasets used is not extensive enough?

A: The current sample size of our datasets may not meet the criteria of a traditional foundation model due to computational constraints. However, we plan to address this limitation in future work by scaling up M4oE, incorporating more data, and increasing the modelâs capacity to align with the definition of a foundation model.

Q2. Could the authors provide more rationale for selecting the baselines and clarify if they are state-of-the-art models for multimodal medical image segmentation?

A: The baselines were chosen based on their relevance to multimodal semantic segmentation and the availability of evaluation datasets. While not all baselines are specifically categorized as foundation models, they serve as suitable benchmarks for comparison in the context of multimodal medical image segmentation.

Q4. Why didnât the authors include any unsupervised baselines in their comparison, considering that M4oE is a self-supervised model?

A: Although our focus was on supervised methods in this study, we appreciate the suggestion of including unsupervised baselines in the comparison. This addition will provide insights into the performance gap between supervised and unsupervised methods. We will address this point in the revised manuscript to offer a more comprehensive evaluation."
https://papers.miccai.org/miccai-2024/486-Paper2097.html,"We thank all the reviewers for the thoughtful feedback. We are encouraged by their recognition of the novelty and feasibility of our proposed method (R1, R3). We will incorporate all of the valuable suggestions in the camera-ready version.

R1
We greatly thank you for your appreciation. About âbidirectionalâ, our proposed MAdapter highlights the bidirectional interaction between textual and image features, distinguishing it from previous unidirectional text-guided medical image segmentation methods. 
We will provide a clearer statement in the next version.

R3
Q1: Method logical flow.
We will revise the method section to keep it clear and logical.
F_v & F_l: the vision and language features output by the encoders. The size of F_v is H_iÃW_iÃC_i, where i denotes a certain stage.
f_v & f_l: features after interaction. We apologize for the typos of f_t, which should be corrected to f_l. Before interaction, we perform a resize operation to keep the sizes of f_v (i-1 stage) and F_v (i stage) the same. Suppose this same size is H1ÃW1ÃC1, then f_l is projected to Lâ Ã C1 (Lâ is the number of tokens after projection). And the consistency of C1 is necessary for MHCA. 
The image features, extracted from a CNN-based encoder, are inherently pixel-wise and do not involve partitioning. In MHCA, the processing of features includes matrix multiplication and attention score calculation for each head.

Q2: Questions about f_g.
âf_gâ is created by pooling the text sequence from multi-stage into a vector of size Câ. f_g is a global representation, providing sentence-level information that f_l lacks. In our ablation study, we do not use f_g to achieve global alignment. Since this is the only difference between our decoder and a normal segmentation head, the effectiveness of the decoder inherently proves the necessity of f_g. 
Introducing global visual features does not enhance the recognition of image structural details.

Q3: Comparison methods.
Unet and Unet++ are widely used for single-modal medical image segmentation in recent MICCAI papers. Following prior works, we take them as our baselines. The mentioned methods are tailored for polyp segmentation and may not be suitable for another lung infection segmentation task. Moreover, our method significantly outperforms PRANet and SANet, and surpasses PVT and Polyper on some datasets, demonstrating the versatility and superiority of our multi-model method.

Q4: The visual-related noise?
Image noise is fine-grained and at the pixel level. Typically, low-level visual noise has negligible impact on higher-level text features. In practice, we should focus more on text noise, which derives from the subjectivity of doctors and would introduce huge bias in segmentation.

Q5: Other questions.
Our trainable parameter is 51.9M. In addition, we will calculate the average evaluation metrics across the five datasets, and modify the figures while ensuring their consistency with the text.

R4
We will carefully revise the issues about the paper writing.
Q1: Different encoders or pretraining strategies.
Our components can be integrated with most pre-trained encoders. We have used other vision and language encoders (ConvNeXt-seg, Vit-B, PubMedBert, etc.). Under different settings, our MAdapter improves segmentation performance compared to previous feature fusion methods.
Our focus is the feature interaction during fine-tuning rather than pretraining strategies.

Q2: Novelty.
As acknowledged by R1 and R3, our novel feature fusion scheme and significant annotation work are valuable. Here, we highlight our innovations: the MAdapter addresses the impact of textual noise by facilitating bidirectional interaction between multi-level features. A flexible decoder refines the global alignment by introducing sentence-level features. Also, we introduced a novel annotation scheme and applied it to polyp datasets. These contributions significantly expand the research in this field."
https://papers.miccai.org/miccai-2024/487-Paper3255.html,"We would like to thank the reviewers for their thorough review of our work. We are delighted that the reviewers found our novel and interesting idea (R #1,3), sufficient experiments (R #1,3), and experimental results convincing (R #1,3).

To Reviewer #1
Thanks for your detailed review and valuable feedback on our paper.

To Reviewer #3
Thanks for your detailed review and valuable feedback on our paper.

To Reviewer #4
Thanks for your detailed review and valuable feedback on our paper."
